timestamp, index, name, memory.used [MiB]
2026/06/01 17:51:46.490, 0, NVIDIA GeForce RTX 4090, 3026 MiB
2026/06/01 17:51:51.491, 0, NVIDIA GeForce RTX 4090, 3026 MiB
2026/06/01 17:51:56.492, 0, NVIDIA GeForce RTX 4090, 3026 MiB
2026/06/01 17:52:01.492, 0, NVIDIA GeForce RTX 4090, 2977 MiB
2026/06/01 17:52:06.493, 0, NVIDIA GeForce RTX 4090, 2976 MiB
2026/06/01 17:52:11.494, 0, NVIDIA GeForce RTX 4090, 3017 MiB
2026/06/01 17:52:16.494, 0, NVIDIA GeForce RTX 4090, 3023 MiB
2026/06/01 17:52:21.495, 0, NVIDIA GeForce RTX 4090, 3013 MiB
2026/06/01 17:52:26.496, 0, NVIDIA GeForce RTX 4090, 3008 MiB
2026/06/01 17:52:31.497, 0, NVIDIA GeForce RTX 4090, 3013 MiB
2026/06/01 17:52:36.497, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:52:41.499, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:52:46.499, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:52:51.510, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:52:56.511, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:01.512, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:06.513, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:11.513, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:16.514, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:21.515, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:26.516, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:31.516, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:36.518, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:41.518, 0, NVIDIA GeForce RTX 4090, 3012 MiB
2026/06/01 17:53:46.519, 0, NVIDIA GeForce RTX 4090, 3010 MiB
2026/06/01 17:53:51.520, 0, NVIDIA GeForce RTX 4090, 3001 MiB
2026/06/01 17:53:56.520, 0, NVIDIA GeForce RTX 4090, 2991 MiB
2026/06/01 17:54:01.522, 0, NVIDIA GeForce RTX 4090, 2982 MiB
2026/06/01 17:54:06.523, 0, NVIDIA GeForce RTX 4090, 2984 MiB
2026/06/01 17:54:11.523, 0, NVIDIA GeForce RTX 4090, 2984 MiB
2026/06/01 17:54:16.524, 0, NVIDIA GeForce RTX 4090, 2984 MiB
2026/06/01 17:54:21.525, 0, NVIDIA GeForce RTX 4090, 2999 MiB
2026/06/01 17:54:26.525, 0, NVIDIA GeForce RTX 4090, 2999 MiB
2026/06/01 17:54:31.526, 0, NVIDIA GeForce RTX 4090, 2999 MiB
2026/06/01 17:54:36.527, 0, NVIDIA GeForce RTX 4090, 2999 MiB
2026/06/01 17:54:41.527, 0, NVIDIA GeForce RTX 4090, 2995 MiB
2026/06/01 17:54:46.528, 0, NVIDIA GeForce RTX 4090, 2995 MiB
2026/06/01 17:54:51.529, 0, NVIDIA GeForce RTX 4090, 2995 MiB
2026/06/01 17:54:56.529, 0, NVIDIA GeForce RTX 4090, 2995 MiB
2026/06/01 17:55:01.530, 0, NVIDIA GeForce RTX 4090, 2995 MiB
2026/06/01 17:55:06.531, 0, NVIDIA GeForce RTX 4090, 2984 MiB
2026/06/01 17:55:11.531, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:16.532, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:21.542, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:26.543, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:31.543, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:36.544, 0, NVIDIA GeForce RTX 4090, 2973 MiB
2026/06/01 17:55:41.545, 0, NVIDIA GeForce RTX 4090, 2973 MiB
